4.550000000000000000e+02	0.000000000000000000e+00
4.560000000000000000e+02	1.609195399999999859e-02
4.570000000000000000e+02	1.393678149999999852e-02
4.580000000000000000e+02	1.178160900000000018e-02
4.590000000000000000e+02	1.178160900000000018e-02
4.600000000000000000e+02	1.178160900000000018e-02
4.610000000000000000e+02	1.178160900000000018e-02
4.620000000000000000e+02	1.178160900000000018e-02
4.630000000000000000e+02	1.178160900000000018e-02
4.640000000000000000e+02	1.178160900000000018e-02
4.650000000000000000e+02	1.345785416666666658e-02
4.660000000000000000e+02	1.513409933333333297e-02
4.670000000000000000e+02	1.681034450000000111e-02
4.680000000000000000e+02	1.848658966666666750e-02
4.690000000000000000e+02	2.016283483333333390e-02
4.700000000000000000e+02	2.183908000000000030e-02
4.710000000000000000e+02	2.567049766666666677e-02
4.720000000000000000e+02	2.950191533333333324e-02
4.730000000000000000e+02	3.333333299999999971e-02
4.740000000000000000e+02	3.812260499999999691e-02
4.750000000000000000e+02	4.291187700000000105e-02
4.760000000000000000e+02	4.770114899999999825e-02
4.770000000000000000e+02	5.775862025000000344e-02
4.780000000000000000e+02	6.781609150000000863e-02
4.790000000000000000e+02	7.787356274999999994e-02
4.800000000000000000e+02	8.793103400000000514e-02
4.810000000000000000e+02	9.798850600000000299e-02
4.820000000000000000e+02	1.152298850000000041e-01
4.830000000000000000e+02	1.324712640000000052e-01
4.840000000000000000e+02	1.410919540000000194e-01
4.850000000000000000e+02	1.497126440000000058e-01
4.860000000000000000e+02	1.741379309999999958e-01
4.870000000000000000e+02	1.971264369999999877e-01
4.880000000000000000e+02	2.244252870000000011e-01
4.890000000000000000e+02	2.517241379999999862e-01
4.900000000000000000e+02	2.818965520000000224e-01
4.910000000000000000e+02	3.005747129999999934e-01
4.920000000000000000e+02	3.192528740000000198e-01
4.930000000000000000e+02	3.522988510000000240e-01
4.940000000000000000e+02	3.939655169999999873e-01
4.950000000000000000e+02	4.313218389999999847e-01
4.960000000000000000e+02	4.442528740000000198e-01
4.970000000000000000e+02	4.916666670000000017e-01
4.980000000000000000e+02	5.132183909999999960e-01
4.990000000000000000e+02	5.477011489999999982e-01
5.000000000000000000e+02	5.606321840000000334e-01
5.010000000000000000e+02	5.864942530000000209e-01
5.020000000000000000e+02	6.683908050000000323e-01
5.030000000000000000e+02	6.856321840000000334e-01
5.040000000000000000e+02	7.114942530000000209e-01
5.050000000000000000e+02	7.416666669999999462e-01
5.060000000000000000e+02	7.718390800000000107e-01
5.070000000000000000e+02	7.862068970000000157e-01
5.080000000000000000e+02	8.163793099999999692e-01
5.090000000000000000e+02	8.350574710000000511e-01
5.100000000000000000e+02	8.681034480000000553e-01
5.110000000000000000e+02	8.939655170000000428e-01
5.120000000000000000e+02	9.054597699999999971e-01
5.130000000000000000e+02	9.198275860000000304e-01
5.140000000000000000e+02	9.341954019999999526e-01
5.150000000000000000e+02	9.471264365000000574e-01
5.160000000000000000e+02	9.600574710000000511e-01
5.170000000000000000e+02	9.658045979999999586e-01
5.180000000000000000e+02	9.772988510000000240e-01
5.190000000000000000e+02	9.835249043333333940e-01
5.200000000000000000e+02	9.897509576666666531e-01
5.210000000000000000e+02	9.959770110000000232e-01
5.220000000000000000e+02	9.959770110000000232e-01
5.230000000000000000e+02	9.959770110000000232e-01
5.240000000000000000e+02	9.959770110000000232e-01
5.250000000000000000e+02	9.952586205000000241e-01
5.260000000000000000e+02	9.945402300000000251e-01
5.270000000000000000e+02	9.916666665000000158e-01
5.280000000000000000e+02	9.887931030000000066e-01
5.290000000000000000e+02	9.844827584999999992e-01
5.300000000000000000e+02	9.801724139999999919e-01
5.310000000000000000e+02	9.701149430000000073e-01
5.320000000000000000e+02	9.650862070000000292e-01
5.330000000000000000e+02	9.600574710000000511e-01
5.340000000000000000e+02	9.485632179999999858e-01
5.350000000000000000e+02	9.385057470000000013e-01
5.360000000000000000e+02	9.284482760000000168e-01
5.370000000000000000e+02	9.183908050000000323e-01
5.380000000000000000e+02	9.090517245000000468e-01
5.390000000000000000e+02	8.997126439999999503e-01
5.400000000000000000e+02	8.910919539999999639e-01
5.410000000000000000e+02	8.767241380000000417e-01
5.420000000000000000e+02	8.637931030000000066e-01
5.430000000000000000e+02	8.494252869999999733e-01
5.440000000000000000e+02	8.403256703333332744e-01
5.450000000000000000e+02	8.312260536666666866e-01
5.460000000000000000e+02	8.221264369999999877e-01
5.470000000000000000e+02	8.149425289999999711e-01
5.480000000000000000e+02	8.077586209999999545e-01
5.490000000000000000e+02	7.948275860000000304e-01
5.500000000000000000e+02	7.754310344999999494e-01
5.510000000000000000e+02	7.560344829999999794e-01
5.520000000000000000e+02	7.488505749999999628e-01
5.530000000000000000e+02	7.416666670000000572e-01
5.540000000000000000e+02	7.344827590000000406e-01
5.550000000000000000e+02	7.014367820000000364e-01
5.560000000000000000e+02	6.856321840000000334e-01
5.570000000000000000e+02	6.791666665000000158e-01
5.580000000000000000e+02	6.727011489999999982e-01
5.590000000000000000e+02	6.612068970000000157e-01
5.600000000000000000e+02	6.439655170000000428e-01
5.610000000000000000e+02	6.331896550000000179e-01
5.620000000000000000e+02	6.224137929999999930e-01
5.630000000000000000e+02	6.051724139999999919e-01
5.640000000000000000e+02	5.958333335000000064e-01
5.650000000000000000e+02	5.864942530000000209e-01
5.660000000000000000e+02	5.721264369999999877e-01
5.670000000000000000e+02	5.563218389999999847e-01
5.680000000000000000e+02	5.405172409999999816e-01
5.690000000000000000e+02	5.290229889999999990e-01
5.700000000000000000e+02	5.132183909999999960e-01
5.710000000000000000e+02	5.017241380000000417e-01
5.720000000000000000e+02	4.887931030000000066e-01
5.730000000000000000e+02	4.715517240000000054e-01
5.740000000000000000e+02	4.564655170000000428e-01
5.750000000000000000e+02	4.413793100000000247e-01
5.760000000000000000e+02	4.557471260000000024e-01
5.770000000000000000e+02	4.284482760000000168e-01
5.780000000000000000e+02	4.183908049999999768e-01
5.790000000000000000e+02	4.119252875000000147e-01
5.800000000000000000e+02	4.054597699999999971e-01
5.810000000000000000e+02	3.882183909999999960e-01
5.820000000000000000e+02	3.781609200000000115e-01
5.830000000000000000e+02	3.652298849999999764e-01
5.840000000000000000e+02	3.522988510000000240e-01
5.850000000000000000e+02	3.393678159999999888e-01
5.860000000000000000e+02	3.300287355000000034e-01
5.870000000000000000e+02	3.206896550000000179e-01
5.880000000000000000e+02	3.149425285000000407e-01
5.890000000000000000e+02	3.091954020000000081e-01
5.900000000000000000e+02	2.984195400000000387e-01
5.910000000000000000e+02	2.876436780000000137e-01
5.920000000000000000e+02	2.804597699999999971e-01
5.930000000000000000e+02	2.732758619999999805e-01
5.940000000000000000e+02	2.632183909999999960e-01
5.950000000000000000e+02	2.574712645000000188e-01
5.960000000000000000e+02	2.517241379999999862e-01
5.970000000000000000e+02	2.452586204999999964e-01
5.980000000000000000e+02	2.387931030000000066e-01
5.990000000000000000e+02	2.272988509999999962e-01
6.000000000000000000e+02	2.208333335000000064e-01
6.010000000000000000e+02	2.143678159999999888e-01
6.020000000000000000e+02	2.093390804999999966e-01
6.030000000000000000e+02	2.043103450000000043e-01
6.040000000000000000e+02	1.978448274999999867e-01
6.050000000000000000e+02	1.913793099999999969e-01
6.060000000000000000e+02	1.849137929999999930e-01
6.070000000000000000e+02	1.784482759999999890e-01
6.080000000000000000e+02	1.719827584999999992e-01
6.090000000000000000e+02	1.655172410000000094e-01
6.100000000000000000e+02	1.604885054999999894e-01
6.110000000000000000e+02	1.554597699999999971e-01
6.120000000000000000e+02	1.511494250000000039e-01
6.130000000000000000e+02	1.468390800000000107e-01
6.140000000000000000e+02	1.425287353333333507e-01
6.150000000000000000e+02	1.382183906666666628e-01
6.160000000000000000e+02	1.339080460000000028e-01
6.170000000000000000e+02	1.281609194999999979e-01
6.180000000000000000e+02	1.224137930000000068e-01
6.190000000000000000e+02	1.181034479999999998e-01
6.200000000000000000e+02	1.137931030000000066e-01
6.210000000000000000e+02	1.109195400000000109e-01
6.220000000000000000e+02	1.080459770000000014e-01
6.230000000000000000e+02	1.051724140000000057e-01
6.240000000000000000e+02	9.942528750000000082e-02
6.250000000000000000e+02	9.367816099999999591e-02
6.260000000000000000e+02	9.128352499999999037e-02
6.270000000000000000e+02	8.888888899999999871e-02
6.280000000000000000e+02	8.649425299999999317e-02
6.290000000000000000e+02	8.362068966666666436e-02
6.300000000000000000e+02	8.074712633333333556e-02
6.310000000000000000e+02	7.787356300000000675e-02
6.320000000000000000e+02	7.356321849999999940e-02
6.330000000000000000e+02	6.925287400000000593e-02
6.340000000000000000e+02	6.757662866666666601e-02
6.350000000000000000e+02	6.590038333333333997e-02
6.360000000000000000e+02	6.422413800000000006e-02
6.370000000000000000e+02	6.254789266666667402e-02
6.380000000000000000e+02	6.087164733333333411e-02
6.390000000000000000e+02	5.919540200000000113e-02
6.400000000000000000e+02	5.704022975000000439e-02
6.410000000000000000e+02	5.488505750000000072e-02
6.420000000000000000e+02	5.272988524999999704e-02
6.430000000000000000e+02	5.057471300000000031e-02
6.440000000000000000e+02	4.885057500000000025e-02
6.450000000000000000e+02	4.712643700000000019e-02
6.460000000000000000e+02	4.540229900000000013e-02
6.470000000000000000e+02	4.367816100000000007e-02
6.480000000000000000e+02	4.195402300000000001e-02
6.490000000000000000e+02	4.159482750000000062e-02
6.500000000000000000e+02	4.123563200000000123e-02
6.510000000000000000e+02	4.087643650000000184e-02
6.520000000000000000e+02	4.051724100000000245e-02
6.530000000000000000e+02	3.955938666666666825e-02
6.540000000000000000e+02	3.860153233333333406e-02
6.550000000000000000e+02	3.764367799999999986e-02
6.560000000000000000e+02	3.706896540000000073e-02
6.570000000000000000e+02	3.649425280000000160e-02
6.580000000000000000e+02	3.591954019999999553e-02
6.590000000000000000e+02	3.534482759999999640e-02
